title,score,developer,publisher,rom_name,size,running_total
Dynasty Warriors (PSP),6.2,Omega Force,Koei,Dynasty Warriors (USA).iso,153.1 MiB,135.6 GiB
Arcade Darts,6.2,Icon Games,Icon Games,Arcade Darts (USA) (minis) (PSN).iso,138.2 MiB,135.7 GiB
Aedis Eclipse: Generation of Chaos,6.2,Idea Factory,NIS America,Aedis Eclipse - Generation of Chaos (USA).iso,638.0 MiB,136.3 GiB
Gretzky NHL,6.1,Page 44 Studios,SCEA,Gretzky NHL (USA).iso,146.1 MiB,136.5 GiB
Class of Heroes,6.1,Zerodiv,Atlus,Class of Heroes (USA) (v1.01).iso,324.9 MiB,136.8 GiB
300: March to Glory,6.1,Collision Studios,Warner Bros. Interactive Entertainment,"300 - March to Glory (USA) (En,Fr,De,Es,It) (v1.01).iso",909.8 MiB,137.7 GiB
Puzzle Scape,6.0,Farmind Ltd,Got Game Entertainment,Puzzle Scape (USA) (v1.04).iso,330.1 MiB,138.0 GiB
Online Chess Kingdoms,6.0,Leviathan Games,Konami,"Online Chess Kingdoms (USA) (En,Fr,De,Es,It) (v1.02).iso",254.6 MiB,138.3 GiB
Naruto Shippuden: Legends: Akatsuki Rising,6.0,Racjin,Namco Bandai Games,Naruto Shippuden - Legends - Akatsuki Rising (USA).iso,728.4 MiB,139.0 GiB
Luxor: The Wrath of Set,6.0,MumboJumbo,MumboJumbo,Luxor - The Wrath of Set (USA).iso,864.3 MiB,139.8 GiB
Jikandia: The Timeless Land,6.0,Opus Studio,Aksys Games,Jikandia - The Timeless Land (USA).iso,161.3 MiB,140.0 GiB
Hot Wheels: Ultimate Racing,6.0,Raylight Studios,DSI Games,"Hot Wheels Ultimate Racing (USA) (En,Fr,De,Es,It) (v1.02).iso",826.3 MiB,140.8 GiB
Generation of Chaos,6.0,Idea Factory,NIS America,Generation of Chaos (USA) (v1.02).iso,1.1 GiB,141.8 GiB
Cube (2007),6.0,Metia Interactive,D3Publisher,Cube (USA) (v1.01).iso,412.5 MiB,142.2 GiB
Gang Wars (1989),5.9,Alpha Denshi,SNK Playmore,Gang Wars (USA) (minis) (PSN).iso,128.6 MiB,142.4 GiB
Frantix: A Puzzle Adventure,5.9,Killer Game,Sony Online Entertainment,Frantix - A Puzzle Adventure (USA) (v1.01).iso,382.7 MiB,142.7 GiB
Scarface: Money. Power. Respect.,5.8,Farsight Studios,Sierra Entertainment,Scarface - Money. Power. Respect. (USA) (v1.01).iso,551.7 MiB,143.3 GiB
DreamWorks Over the Hedge: Hammy Goes Nuts,5.8,Amaze Entertainment,Activision,Over the Hedge - Hammy Goes Nuts! (USA) (v1.01).iso,310.2 MiB,143.6 GiB
NBA,5.7,989 Sports,SCEA,NBA (USA).iso,185.6 MiB,143.8 GiB
Naruto Shippuden: Kizuna Drive,5.7,Premium Agency ,Namco Bandai Games,"Naruto Shippuden - Kizuna Drive (USA) (En,Fr,Es).iso",1.1 GiB,144.9 GiB
KAO Challengers,5.7,Tate Interactive,Atari SA,Kao Challengers (USA) (v1.01).iso,585.8 MiB,145.4 GiB
Dynasty Warriors Vol. 2,5.7,Omega Force,Koei,Dynasty Warriors Vol. 2 (USA).iso,266.2 MiB,145.7 GiB
BattleZone (2006),5.7,Paradigm Entertainment,Atari SA,"BattleZone (USA) (En,Fr,De,Es,It) (v1.02).iso",864.4 MiB,146.5 GiB
EA Replay,5.6,Team Fusion,Electronic Arts,EA Replay (USA) (v1.01).iso,850.4 MiB,147.4 GiB
Dragoneer's Aria,5.6,Hit Maker,NIS America,Dragoneer's Aria (USA).iso,370.1 MiB,147.7 GiB
Coded Arms: Contagion,5.6,Creat Studios,Konami,Coded Arms - Contagion (USA) (v1.04).iso,521.9 MiB,148.2 GiB
Warhammer: Battle for Atluma,5.5,Sabertooth Games,Namco Bandai Games,Warhammer - Battle for Atluma (USA) (v1.03).iso,229.5 MiB,148.5 GiB
Ninjamurai,5.5,Open Emotion Studios,Open Emotion Studios,Ninjamurai (USA) (v2.02) (minis) (PSN).iso,171.4 MiB,148.6 GiB
Hot Pixel,5.5,zSlide,Atari SA,Hot Pixel (USA) (v1.02).iso,321.0 MiB,149.0 GiB
DJ Max Portable 3,5.5,Pentavision Entertainment,PM Studios Inc.,DJ Max Portable 3 (USA) (v1.01).iso,1.7 GiB,150.6 GiB
Bomberman Land Portable,5.5,Racjin,Hudson Entertainment,Bomberman Land Portable (Japan).iso,394.1 MiB,151.0 GiB
Tom Clancy's Ghost Recon Predator,5.4,Virtuos,Ubisoft,"Tom Clancy's Ghost Recon - Predator (USA) (En,Fr,Es).iso",864.4 MiB,151.8 GiB
Steambot Chronicles: Battle Tournament,5.4,Irem,Atlus,Steambot Chronicles - Battle Tournament (USA).iso,256.4 MiB,152.1 GiB
Duael Invaders,5.4,Laughing Jackal,Laughing Jackal,Duael Invaders (USA) (minis) (PSN).iso,152.2 MiB,152.2 GiB
Alien Havoc,5.3,Creat Studios,Creat Studios,Alien Havoc (USA) (minis) (PSN).iso,118.7 MiB,152.3 GiB
Warriors of the Lost Empire,5.2,Platinum Egg,UFO Interactive,"Warriors of the Lost Empire (USA) (En,Fr,Es) (v1.03).iso",1.7 GiB,154.0 GiB
Gangs of London,5.2,SCEE London Studio,SCEA,Gangs of London (USA) (v1.01).iso,1.0 GiB,155.0 GiB
Rengoku II: The Stairway to H.E.A.V.E.N.,5.1,Hudson Soft,Konami,Rengoku II - The Stairway to H.E.A.V.E.N. (USA) (v1.02).iso,479.1 MiB,155.5 GiB
Brooktown High,5.1,Backbone Entertainment,Konami,Brooktown High (USA).iso,1.2 GiB,156.7 GiB
Valhalla Knights 2,5.0,K2,XSEED Games,Valhalla Knights 2 (USA).iso,1.5 GiB,158.2 GiB
SWAT: Target Liberty,5.0,3G Studios,Sierra Entertainment,SWAT - Target Liberty (USA) (v1.01).iso,838.1 MiB,159.0 GiB
Rainbow Islands Evolution,4.7,Digital Whip,Ignition Entertainment,"Rainbow Islands Evolution (USA) (En,Fr,Es).iso",807.8 MiB,159.8 GiB
Bubble Bobble Evolution,4.7,Digital Whip,Codemasters,Bubble Bobble - Evolution (USA) (v1.01).iso,595.9 MiB,160.3 GiB
Smart Bomb,4.5,Core Design Ltd.,Eidos Interactive,Smart Bomb (USA) (v1.03).iso,113.9 MiB,160.5 GiB
Mimana Iyar Chronicle,4.5,GungHo,Aksys Games,Mimana - Iyar Chronicle (USA) (v1.01).iso,632.1 MiB,161.1 GiB
Rengoku: The Tower of Purgatory,4.3,Neverland,Konami,Rengoku - The Tower of Purgatory (USA) (v1.01).iso,170.7 MiB,161.2 GiB
Taito Legends Power-Up,4.1,Empire Oxford,Destineer,Taito Legends Power-Up (USA) (v1.01).iso,301.8 MiB,161.5 GiB
Street Supremacy,4.1,Genki,Konami,Street Supremacy (USA).iso,466.6 MiB,162.0 GiB
Pocket Racers,3.9,Blade Interactive,Konami,Pocket Racers (USA) (v1.01).iso,255.8 MiB,162.2 GiB
Pocket Pool (2007),3.7,Conspiracy Entertainment,Eidos Interactive,Pocket Pool (USA) (v1.01).iso,672.3 MiB,162.9 GiB
Air Conflicts: Aces of World War II,3.6,Cowboy Rodeo,Graffiti Entertainment,Air Conflicts - Aces of World War II (USA).iso,859.1 MiB,163.7 GiB
Winx Club: Join the Club,3.0,n-Space,Konami,Winx Club - Join the Club (USA) (v1.05).iso,1.2 GiB,165.0 GiB
Dragon Ball: Evolution,2.8,Dimps Corporation,Namco Bandai Games,Dragon Ball Evolution (USA).iso,376.5 MiB,165.3 GiB
